,t,i,j,k,v,q,sources,targets
6023316,2019,470,566,850650,2.149,0.01,Malta,Nigeria
6023609,2019,484,566,850650,102.306,2.816,Mexico,Nigeria
6025168,2019,516,566,850650,6.312,0.272,Namibia,Nigeria
6026986,2019,528,566,850650,67.454,0.031,Netherlands,Nigeria
6028321,2019,579,566,850650,54.257,0.283,"Norway, Svalbard and Jan Mayen",Nigeria
6030982,2019,634,566,850650,2.343,0.214,Qatar,Nigeria
6031573,2019,643,566,850650,5.415,0.002,Russian Federation,Nigeria
6032308,2019,688,566,850650,4.561,0.5,Serbia,Nigeria
6035182,2019,699,566,850650,0.148,0.001,India,Nigeria
6036430,2019,702,566,850650,292.32,0.415,Singapore,Nigeria
6037438,2019,705,566,850650,4.177,0.746,Slovenia,Nigeria
6039532,2019,710,566,850650,23.801,34.001,South Africa,Nigeria
6041267,2019,724,566,850650,2.86,0.068,Spain,Nigeria
6042257,2019,752,566,850650,33.129,2.49,Sweden,Nigeria
6043330,2019,757,566,850650,4.257,0.035,"Switzerland, Liechtenstein",Nigeria
6044327,2019,764,566,850650,9.156,0.02,Thailand,Nigeria
6044576,2019,768,566,850650,0.503,0.102,Togo,Nigeria
6046461,2019,784,566,850650,200.487,0.995,United Arab Emirates,Nigeria
6048836,2019,792,566,850650,0.03,0.002,Turkey,Nigeria
6052420,2019,826,566,850650,312.821,26.481,United Kingdom,Nigeria
6055405,2019,842,566,850650,426.664,0.376,"USA, Puerto Rico and US Virgin Islands",Nigeria
6056595,2019,24,579,850650,13.239,0.036,Angola,"Norway, Svalbard and Jan Mayen"
6056890,2019,31,579,850650,2.02,0.002,Azerbaijan,"Norway, Svalbard and Jan Mayen"
6057985,2019,36,579,850650,2.428,0.019,Australia,"Norway, Svalbard and Jan Mayen"
6060187,2019,40,579,850650,42.495,0.554,Austria,"Norway, Svalbard and Jan Mayen"
6060785,2019,48,579,850650,0.068,0.09,Bahrain,"Norway, Svalbard and Jan Mayen"
6063765,2019,56,579,850650,24.601,0.289,Belgium,"Norway, Svalbard and Jan Mayen"
6067183,2019,100,579,850650,0.249,0.004,Bulgaria,"Norway, Svalbard and Jan Mayen"
6069606,2019,124,579,850650,67.417,0.036,Canada,"Norway, Svalbard and Jan Mayen"
6073870,2019,156,579,850650,9114.333,174.621,China,"Norway, Svalbard and Jan Mayen"
6074924,2019,188,579,850650,0.494,0.002,Costa Rica,"Norway, Svalbard and Jan Mayen"
6077880,2019,203,579,850650,118.596,1.349,Czechia,"Norway, Svalbard and Jan Mayen"
6082050,2019,208,579,850650,322.482,13.742,Denmark,"Norway, Svalbard and Jan Mayen"
6082841,2019,214,579,850650,0.312,0.002,Dominican Republic,"Norway, Svalbard and Jan Mayen"
6085009,2019,233,579,850650,20.775,0.65,Estonia,"Norway, Svalbard and Jan Mayen"
6087595,2019,246,579,850650,104.022,0.914,Finland,"Norway, Svalbard and Jan Mayen"
6090879,2019,251,579,850650,4053.274,20.902,"France, Monaco","Norway, Svalbard and Jan Mayen"
6095252,2019,276,579,850650,855.886,12.037,Germany,"Norway, Svalbard and Jan Mayen"
6098361,2019,344,579,850650,511.143,13.115,"China, Hong Kong Special Administrative Region","Norway, Svalbard and Jan Mayen"
6099969,2019,348,579,850650,1.733,0.047,Hungary,"Norway, Svalbard and Jan Mayen"
6100930,2019,352,579,850650,72.066,0.197,Iceland,"Norway, Svalbard and Jan Mayen"
6101944,2019,360,579,850650,242.586,5.392,Indonesia,"Norway, Svalbard and Jan Mayen"
6103580,2019,372,579,850650,8.631,0.149,Ireland,"Norway, Svalbard and Jan Mayen"
6104578,2019,376,579,850650,153.108,1.382,Israel,"Norway, Svalbard and Jan Mayen"
6107598,2019,381,579,850650,36.323,0.114,Italy,"Norway, Svalbard and Jan Mayen"
6109783,2019,392,579,850650,615.197,6.698,Japan,"Norway, Svalbard and Jan Mayen"
6110383,2019,398,579,850650,13.995,0.044,Kazakhstan,"Norway, Svalbard and Jan Mayen"
6111864,2019,410,579,850650,2105.004,24.906,Republic of Korea,"Norway, Svalbard and Jan Mayen"
6113794,2019,428,579,850650,11.662,0.063,Latvia,"Norway, Svalbard and Jan Mayen"
6115855,2019,440,579,850650,224.489,2.775,Lithuania,"Norway, Svalbard and Jan Mayen"
6116744,2019,442,579,850650,1.459,0.043,Luxembourg,"Norway, Svalbard and Jan Mayen"
6117779,2019,458,579,850650,129.304,1.234,Malaysia,"Norway, Svalbard and Jan Mayen"
6118349,2019,470,579,850650,1.198,0.007,Malta,"Norway, Svalbard and Jan Mayen"
6119283,2019,484,579,850650,17.77,0.685,Mexico,"Norway, Svalbard and Jan Mayen"
6120928,2019,490,579,850650,112.546,0.856,"Other Asia, not elsewhere specified","Norway, Svalbard and Jan Mayen"
6122270,2019,504,579,850650,1.577,0.069,Morocco,"Norway, Svalbard and Jan Mayen"
6126135,2019,528,579,850650,677.707,6.978,Netherlands,"Norway, Svalbard and Jan Mayen"
6127234,2019,554,579,850650,2.176,0.01,New Zealand,"Norway, Svalbard and Jan Mayen"
6128194,2019,586,579,850650,0.3,0.001,Pakistan,"Norway, Svalbard and Jan Mayen"
6128698,2019,604,579,850650,6.432,0.47,Peru,"Norway, Svalbard and Jan Mayen"
6129186,2019,608,579,850650,11.458,0.027,Philippines,"Norway, Svalbard and Jan Mayen"
6132045,2019,616,579,850650,1232.554,10.236,Poland,"Norway, Svalbard and Jan Mayen"
6133920,2019,620,579,850650,0.463,0.016,Portugal,"Norway, Svalbard and Jan Mayen"
6135310,2019,642,579,850650,27.493,0.195,Romania,"Norway, Svalbard and Jan Mayen"
6136347,2019,643,579,850650,5.31,0.001,Russian Federation,"Norway, Svalbard and Jan Mayen"
6139243,2019,699,579,850650,4.465,0.021,India,"Norway, Svalbard and Jan Mayen"
6140339,2019,702,579,850650,988.996,11.615,Singapore,"Norway, Svalbard and Jan Mayen"
6141587,2019,703,579,850650,0.511,0.002,Slovakia,"Norway, Svalbard and Jan Mayen"
6142967,2019,704,579,850650,5.399,0.106,Viet Nam,"Norway, Svalbard and Jan Mayen"
6147678,2019,724,579,850650,36.156,0.395,Spain,"Norway, Svalbard and Jan Mayen"
6152097,2019,752,579,850650,1284.2,69.78,Sweden,"Norway, Svalbard and Jan Mayen"
6154621,2019,757,579,850650,68.81,0.385,"Switzerland, Liechtenstein","Norway, Svalbard and Jan Mayen"
6156579,2019,764,579,850650,23.119,0.237,Thailand,"Norway, Svalbard and Jan Mayen"
6157709,2019,784,579,850650,1.936,0.015,United Arab Emirates,"Norway, Svalbard and Jan Mayen"
6160263,2019,792,579,850650,1.201,0.013,Turkey,"Norway, Svalbard and Jan Mayen"
6161328,2019,804,579,850650,1.707,0.006,Ukraine,"Norway, Svalbard and Jan Mayen"
6165508,2019,826,579,850650,1725.843,12.244,United Kingdom,"Norway, Svalbard and Jan Mayen"
6169062,2019,842,579,850650,6765.608,23.125,"USA, Puerto Rico and US Virgin Islands","Norway, Svalbard and Jan Mayen"
6170809,2019,36,586,850650,2.926,0.029,Australia,Pakistan
6174139,2019,76,586,850650,4.378,0.07,Brazil,Pakistan
6175421,2019,124,586,850650,1.936,0.022,Canada,Pakistan
6179624,2019,156,586,850650,2855.717,26.362,China,Pakistan
6181033,2019,203,586,850650,0.594,0.004,Czechia,Pakistan
6181821,2019,208,586,850650,0.849,0.001,Denmark,Pakistan
6183984,2019,251,586,850650,0.906,0.012,"France, Monaco",Pakistan
6186489,2019,276,586,850650,5.856,0.059,Germany,Pakistan
6187226,2019,300,586,850650,1.813,0.07,Greece,Pakistan
6188358,2019,344,586,850650,1.164,0.028,"China, Hong Kong Special Administrative Region",Pakistan
6190024,2019,360,586,850650,10.226,0.165,Indonesia,Pakistan
6192485,2019,381,586,850650,3.007,0.02,Italy,Pakistan
6192918,2019,388,586,850650,0.113,0.001,Jamaica,Pakistan
6194270,2019,392,586,850650,9.66,0.156,Japan,Pakistan
6196494,2019,410,586,850650,60.462,0.85,Republic of Korea,Pakistan
6198738,2019,458,586,850650,11.644,0.188,Malaysia,Pakistan
6202600,2019,528,586,850650,2.606,0.005,Netherlands,Pakistan
6203375,2019,579,586,850650,0.663,0.01,"Norway, Svalbard and Jan Mayen",Pakistan
6208197,2019,699,586,850650,16.803,0.181,India,Pakistan
6209687,2019,702,586,850650,62.76,14.367,Singapore,Pakistan
6213698,2019,748,586,850650,0.075,0.001,Swaziland,Pakistan
6215409,2019,757,586,850650,1.945,0.017,"Switzerland, Liechtenstein",Pakistan
6220296,2019,784,586,850650,9.332,2.078,United Arab Emirates,Pakistan
6225657,2019,826,586,850650,109.154,0.297,United Kingdom,Pakistan
6228221,2019,842,586,850650,275.667,0.825,"USA, Puerto Rico and US Virgin Islands",Pakistan
6230582,2019,36,604,850650,16.491,0.019,Australia,Peru
6231580,2019,40,604,850650,0.103,0.001,Austria,Peru
6233211,2019,56,604,850650,0.031,0.004,Belgium,Peru
6236020,2019,76,604,850650,7.53,0.055,Brazil,Peru
6238409,2019,124,604,850650,10.927,0.073,Canada,Peru
6241116,2019,152,604,850650,214.237,2.09,Chile,Peru
6244531,2019,156,604,850650,281.618,7.793,China,Peru
6246712,2019,170,604,850650,32.924,0.093,Colombia,Peru
6249185,2019,208,604,850650,2.761,0.02,Denmark,Peru
6250406,2019,218,604,850650,13.335,0.008,Ecuador,Peru
6253038,2019,251,604,850650,86.238,0.421,"France, Monaco",Peru
6255811,2019,276,604,850650,36.083,0.26,Germany,Peru
6257613,2019,344,604,850650,0.317,0.003,"China, Hong Kong Special Administrative Region",Peru
6259144,2019,360,604,850650,142.403,5.945,Indonesia,Peru
6260102,2019,376,604,850650,0.842,0.003,Israel,Peru
6262328,2019,381,604,850650,2.02,0.086,Italy,Peru
6263889,2019,392,604,850650,76.019,2.986,Japan,Peru
6265747,2019,410,604,850650,17.38,0.169,Republic of Korea,Peru
6267331,2019,458,604,850650,3.37,0.01,Malaysia,Peru
6269143,2019,484,604,850650,1.712,0.079,Mexico,Peru
6270650,2019,490,604,850650,12.346,0.034,"Other Asia, not elsewhere specified",Peru
6272710,2019,528,604,850650,17.742,0.003,Netherlands,Peru
6273634,2019,579,604,850650,0.208,0.001,"Norway, Svalbard and Jan Mayen",Peru
6274309,2019,591,604,850650,10.488,0.125,Panama,Peru
6276690,2019,620,604,850650,0.028,0.001,Portugal,Peru
6277218,2019,642,604,850650,6.088,0.014,Romania,Peru
6279973,2019,699,604,850650,17.357,0.747,India,Peru
6280742,2019,702,604,850650,0.21,0.007,Singapore,Peru
6282461,2019,705,604,850650,0.242,0.014,Slovenia,Peru
6285491,2019,724,604,850650,30.769,13.956,Spain,Peru
6286876,2019,752,604,850650,0.951,0.06,Sweden,Peru
6288105,2019,757,604,850650,0.893,0.006,"Switzerland, Liechtenstein",Peru
6289246,2019,764,604,850650,3.045,0.019,Thailand,Peru
6289835,2019,784,604,850650,3.677,0.002,United Arab Emirates,Peru
6291226,2019,792,604,850650,0.56,0.001,Turkey,Peru
6293192,2019,826,604,850650,22.927,0.12,United Kingdom,Peru
6296585,2019,842,604,850650,193.263,2.702,"USA, Puerto Rico and US Virgin Islands",Peru
6299797,2019,36,608,850650,2.893,0.023,Australia,Philippines
6300997,2019,40,608,850650,7.751,0.066,Austria,Philippines
6302822,2019,56,608,850650,6.468,0.012,Belgium,Philippines
6304203,2019,76,608,850650,0.085,0.001,Brazil,Philippines
6310748,2019,156,608,850650,1182.213,13.947,China,Philippines
6313505,2019,208,608,850650,7.908,0.003,Denmark,Philippines
6316569,2019,251,608,850650,6.708,0.048,"France, Monaco",Philippines
6319430,2019,276,608,850650,15.276,0.036,Germany,Philippines
6322816,2019,344,608,850650,2124.65,15.351,"China, Hong Kong Special Administrative Region",Philippines
6325555,2019,360,608,850650,469.394,3.597,Indonesia,Philippines
6327024,2019,376,608,850650,237.393,0.063,Israel,Philippines
6329125,2019,381,608,850650,20.177,0.185,Italy,Philippines
6332743,2019,392,608,850650,175.684,1.856,Japan,Philippines
6336306,2019,410,608,850650,231.84,3.545,Republic of Korea,Philippines
6337424,2019,442,608,850650,1.156,0.011,Luxembourg,Philippines
6339824,2019,458,608,850650,42.735,0.408,Malaysia,Philippines
6343714,2019,490,608,850650,1.876,0.022,"Other Asia, not elsewhere specified",Philippines
6348858,2019,616,608,850650,0.042,0.001,Poland,Philippines
6353074,2019,699,608,850650,1.257,0.191,India,Philippines
6356312,2019,702,608,850650,49944.631,467.011,Singapore,Philippines
6358738,2019,704,608,850650,0.312,0.005,Viet Nam,Philippines
6359286,2019,705,608,850650,7.252,0.014,Slovenia,Philippines
6359855,2019,710,608,850650,4.874,4.452,South Africa,Philippines
6361619,2019,724,608,850650,0.101,0.001,Spain,Philippines
6362833,2019,752,608,850650,4.334,0.276,Sweden,Philippines
6364309,2019,757,608,850650,0.678,0.001,"Switzerland, Liechtenstein",Philippines
6367049,2019,764,608,850650,28.023,0.155,Thailand,Philippines
6372238,2019,826,608,850650,130.305,0.472,United Kingdom,Philippines
6375721,2019,842,608,850650,462.599,1.465,"USA, Puerto Rico and US Virgin Islands",Philippines
6378139,2019,36,616,850650,2.465,0.021,Australia,Poland
6381363,2019,40,616,850650,23.469,0.776,Austria,Poland
6386107,2019,56,616,850650,576.56,15.375,Belgium,Poland
6390117,2019,100,616,850650,18.019,0.123,Bulgaria,Poland
6391914,2019,112,616,850650,0.5,0.077,Belarus,Poland
6394014,2019,124,616,850650,17.375,0.003,Canada,Poland
6398541,2019,156,616,850650,13381.54,221.236,China,Poland
6399666,2019,188,616,850650,0.279,0.001,Costa Rica,Poland
6404929,2019,203,616,850650,336.354,24.72,Czechia,Poland
6408246,2019,208,616,850650,2911.329,28.578,Denmark,Poland
6412479,2019,246,616,850650,17.38,0.224,Finland,Poland
6416444,2019,251,616,850650,7673.816,119.244,"France, Monaco",Poland
6421792,2019,276,616,850650,12248.373,320.954,Germany,Poland
6423921,2019,300,616,850650,52.362,18.307,Greece,Poland
6425546,2019,344,616,850650,112.873,3.451,"China, Hong Kong Special Administrative Region",Poland
6428221,2019,348,616,850650,210.866,2.605,Hungary,Poland
6430008,2019,360,616,850650,10853.289,185.866,Indonesia,Poland
6431590,2019,372,616,850650,19.329,0.131,Ireland,Poland
6432851,2019,376,616,850650,493.955,2.959,Israel,Poland
6436923,2019,381,616,850650,168.552,5.676,Italy,Poland
6439484,2019,392,616,850650,2300.393,30.849,Japan,Poland
6442355,2019,410,616,850650,3944.458,23.809,Republic of Korea,Poland
6444645,2019,428,616,850650,10.757,0.405,Latvia,Poland
6447240,2019,440,616,850650,3.925,0.047,Lithuania,Poland
6448573,2019,442,616,850650,46.43,0.536,Luxembourg,Poland
6449803,2019,458,616,850650,27.672,1.373,Malaysia,Poland
6450496,2019,470,616,850650,0.012,0.001,Malta,Poland
6451703,2019,484,616,850650,6.298,0.042,Mexico,Poland
6453423,2019,490,616,850650,109.149,1.32,"Other Asia, not elsewhere specified",Poland
6459298,2019,528,616,850650,5536.888,76.28,Netherlands,Poland
6462261,2019,579,616,850650,1000.407,27.353,"Norway, Svalbard and Jan Mayen",Poland
6464301,2019,608,616,850650,0.056,0.001,Philippines,Poland
6466588,2019,626,616,850650,0.025,0.009,Timor-Leste,Poland
6468699,2019,642,616,850650,5.22,0.13,Romania,Poland
6470909,2019,643,616,850650,0.107,0.002,Russian Federation,Poland
6475449,2019,699,616,850650,1.902,0.015,India,Poland
6476710,2019,702,616,850650,13134.631,109.481,Singapore,Poland
6479624,2019,703,616,850650,38.473,6.882,Slovakia,Poland
6481256,2019,704,616,850650,0.897,0.007,Viet Nam,Poland
6483076,2019,705,616,850650,0.023,0.001,Slovenia,Poland
6487664,2019,724,616,850650,13.95,0.433,Spain,Poland
6490879,2019,752,616,850650,488.457,6.267,Sweden,Poland
6493839,2019,757,616,850650,135.048,2.352,"Switzerland, Liechtenstein",Poland
6495746,2019,764,616,850650,38.369,0.086,Thailand,Poland
6497037,2019,784,616,850650,0.579,0.001,United Arab Emirates,Poland
6497738,2019,788,616,850650,0.347,0.007,Tunisia,Poland
6500190,2019,792,616,850650,20.595,0.14,Turkey,Poland
6502697,2019,804,616,850650,19.583,0.583,Ukraine,Poland
6507667,2019,826,616,850650,390.131,46.339,United Kingdom,Poland
6511382,2019,842,616,850650,2318.714,44.108,"USA, Puerto Rico and US Virgin Islands",Poland
6513224,2019,24,620,850650,0.182,0.003,Angola,Portugal
6514298,2019,36,620,850650,2.179,0.012,Australia,Portugal
6516303,2019,40,620,850650,2.588,0.044,Austria,Portugal
6520070,2019,56,620,850650,65.549,1.77,Belgium,Portugal
6523519,2019,100,620,850650,0.034,0.001,Bulgaria,Portugal
6525395,2019,132,620,850650,0.041,0.004,Cabo Verde,Portugal
6528410,2019,156,620,850650,873.351,12.735,China,Portugal
6531793,2019,203,620,850650,82.946,3.202,Czechia,Portugal
6534120,2019,208,620,850650,11.494,0.071,Denmark,Portugal
6535559,2019,233,620,850650,0.363,0.001,Estonia,Portugal
6536594,2019,246,620,850650,0.623,0.003,Finland,Portugal
6540574,2019,251,620,850650,230.71,4.573,"France, Monaco",Portugal
6545040,2019,276,620,850650,540.638,10.977,Germany,Portugal
6546809,2019,300,620,850650,5.497,1.906,Greece,Portugal
6548102,2019,344,620,850650,1.904,0.02,"China, Hong Kong Special Administrative Region",Portugal
6549397,2019,348,620,850650,1.934,0.043,Hungary,Portugal
6549820,2019,352,620,850650,0.137,0.002,Iceland,Portugal
6551577,2019,372,620,850650,4.45,0.022,Ireland,Portugal
6552352,2019,376,620,850650,0.965,0.005,Israel,Portugal
6556079,2019,381,620,850650,82.413,1.116,Italy,Portugal
6557939,2019,392,620,850650,2.848,0.057,Japan,Portugal
6559420,2019,410,620,850650,40.633,0.428,Republic of Korea,Portugal
6561135,2019,440,620,850650,22.09,0.058,Lithuania,Portugal
6562040,2019,442,620,850650,21.462,0.106,Luxembourg,Portugal
6563256,2019,470,620,850650,0.895,0.003,Malta,Portugal
6564849,2019,490,620,850650,5.674,0.032,"Other Asia, not elsewhere specified",Portugal
6570300,2019,528,620,850650,831.696,29.361,Netherlands,Portugal
6571882,2019,579,620,850650,7.246,0.047,"Norway, Svalbard and Jan Mayen",Portugal
6575140,2019,616,620,850650,223.917,1.656,Poland,Portugal
6576654,2019,642,620,850650,3.654,0.077,Romania,Portugal
6580468,2019,702,620,850650,24.83,0.28,Singapore,Portugal
6582894,2019,705,620,850650,2.308,0.286,Slovenia,Portugal
6588023,2019,724,620,850650,2469.218,48.753,Spain,Portugal
6590221,2019,752,620,850650,25.327,1.583,Sweden,Portugal
6592359,2019,757,620,850650,4.267,0.098,"Switzerland, Liechtenstein",Portugal
6596766,2019,792,620,850650,0.393,0.024,Turkey,Portugal
6601162,2019,826,620,850650,322.376,31.512,United Kingdom,Portugal
6604004,2019,842,620,850650,66.74,0.312,"USA, Puerto Rico and US Virgin Islands",Portugal
6606441,2019,40,634,850650,130.528,1.411,Austria,Qatar
6607954,2019,56,634,850650,1.17,0.007,Belgium,Qatar
6610027,2019,124,634,850650,1.773,0.018,Canada,Qatar
6610633,2019,144,634,850650,5.99,0.064,Sri Lanka,Qatar
6612970,2019,156,634,850650,913.925,7.31,China,Qatar
6617966,2019,251,634,850650,191.167,1.053,"France, Monaco",Qatar
6620399,2019,276,634,850650,96.626,0.674,Germany,Qatar
6622031,2019,344,634,850650,39.915,0.416,"China, Hong Kong Special Administrative Region",Qatar
6623143,2019,360,634,850650,26.351,4.43,Indonesia,Qatar
6625696,2019,381,634,850650,44.475,1.946,Italy,Qatar
6626786,2019,392,634,850650,4.54,0.049,Japan,Qatar
6630137,2019,414,634,850650,597.052,2.06,Kuwait,Qatar
6631584,2019,428,634,850650,0.102,0.001,Latvia,Qatar
6632634,2019,458,634,850650,15.519,0.272,Malaysia,Qatar
6633069,2019,484,634,850650,1008.385,11.001,Mexico,Qatar
6633748,2019,490,634,850650,25.949,0.46,"Other Asia, not elsewhere specified",Qatar
6634267,2019,504,634,850650,18.075,0.05,Morocco,Qatar
6636435,2019,528,634,850650,60.736,0.073,Netherlands,Qatar
6637426,2019,579,634,850650,2.195,0.089,"Norway, Svalbard and Jan Mayen",Qatar
6644111,2019,699,634,850650,11.779,0.127,India,Qatar
6645597,2019,702,634,850650,49.97,15.702,Singapore,Qatar
6649982,2019,752,634,850650,1019.311,5.0,Sweden,Qatar
6651113,2019,757,634,850650,13.145,0.062,"Switzerland, Liechtenstein",Qatar
6652545,2019,764,634,850650,14.378,0.011,Thailand,Qatar
6655148,2019,792,634,850650,12.532,0.093,Turkey,Qatar
6657865,2019,826,634,850650,1266.626,16.567,United Kingdom,Qatar
6660159,2019,842,634,850650,261.773,3.729,"USA, Puerto Rico and US Virgin Islands",Qatar
6664820,2019,40,642,850650,65.3,3.877,Austria,Romania
6668706,2019,56,642,850650,344.607,4.432,Belgium,Romania
6673098,2019,100,642,850650,22.431,4.225,Bulgaria,Romania
6674835,2019,124,642,850650,16.425,0.134,Canada,Romania
6677809,2019,156,642,850650,318.634,4.739,China,Romania
6680529,2019,196,642,850650,1.009,0.001,Cyprus,Romania
